Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,combo
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_21,21,pink,fragment,Non-Fiber,Reds,0,0,0,0.109,0.555,0.302,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_22,22,black,fragment,Non-Fiber,Blacks,0,0,0,0.2,0.695,0.39,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_24,24,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.221,0.835,0.6,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_25,25,black,fragment,Non-Fiber,Blacks,0,0,0,0.298,1.059,0.645,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_26,26,black,fragment,Non-Fiber,Blacks,0,0,0,0.522,1.961,0.445,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_27,27,black,fragment,Non-Fiber,Blacks,0,0,0,0.65,2.337,0.614,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_28,28,blue,fragment,Non-Fiber,Blues,0,0,0,0.117,0.585,0.324,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_29,29,pink,fragment,Non-Fiber,Reds,0,0,0,0.17,0.766,0.43,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_30,30,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.136,0.724,0.327,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_34,34,black,fragment,Non-Fiber,Blacks,0,could make dents in the particle.,0,0.271,1.122,0.802,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_35,35,white,fragment,Non-Fiber,Whites,0,0,0,0.393,1.162,0.479,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_36,36,blue,fragment,Non-Fiber,Blues,0,0,0,0.181,0.607,0.453,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_37,37,black,fragment,Non-Fiber,Blacks,0,0,0,0.247,0.717,0.562,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_39,39,black,fragment,Non-Fiber,Blacks,0,0,0,0.218,0.822,0.406,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_40,40,brown,fragment,Non-Fiber,Blacks,0,could make dents in the particle.,0,0.525,1.187,0.877,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_41,41,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.154,0.626,0.439,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_42,42,green,fragment,Non-Fiber,Greens,0,0,0,0.155,0.517,0.427,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_43,43,blue,fragment,Non-Fiber,Blues,0,0,0,0.115,0.524,0.356,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_44,44,blue,fragment,Non-Fiber,Blues,0,0,0,0.154,0.908,0.453,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_45,45,clear,fragment,Non-Fiber,Transparent,0,0,done,0.188,0.563,0.462,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_46,46,blue,fragment,Non-Fiber,Blues,0,0,0,0.06,0.349,0.253,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_47,47,black,fragment,Non-Fiber,Blacks,0,0,0,0.077,0.397,0.295,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_49,49,blue,fragment,Non-Fiber,Blues,0,0,0,0.142,0.531,0.445,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_50,50,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.093,0.588,0.309,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_1,1,green,fragment,Non-Fiber,Greens,0,0,0,0.215,1.793,0.402,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_3,3,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.109,0.814,0.351,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_4,4,black,fragment,Non-Fiber,Blacks,0,0,0,0.279,0.96,0.627,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_6,6,gray,fragment,Non-Fiber,Blacks,0,0,0,0.261,1.252,0.432,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_7,7,black,fragment,Non-Fiber,Blacks,0,0,0,0.056,0.427,0.315,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.234,1.032,0.504,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_10,10,black,fragment,Non-Fiber,Blacks,0,0,0,0.188,0.9,0.498,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_11,11,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.429,0.964,0.833,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_12,12,gray,fragment,Non-Fiber,Blacks,0,0,0,0.155,0.687,0.532,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_13,13,black,fragment,Non-Fiber,Blacks,0,0,0,0.081,1.965,0.522,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_14,14,black,fragment,Non-Fiber,Blacks,0,0,0,0.313,2.896,1.095,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_15,15,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.124,0.732,0.284,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_16,16,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents, broke into multiple pieces.",done,0.084,0.712,0.271,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_17,17,black,fragment,Non-Fiber,Blacks,0,0,0,0.143,0.64,0.377,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_18,18,black,fragment,Non-Fiber,Blacks,0,0,0,0.036,3.087,0.459,4.064,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_19,19,green,fragment,Non-Fiber,Greens,0,0,0,0.689,3.338,0.59,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_21,21,blue,fragment,Non-Fiber,Blues,0,0,0,0.502,1.232,0.715,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_22,22,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.298,0.72,0.617,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_26,26,black,fragment,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.162,0.684,0.377,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_27,27,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, emits a powdery form.",done,0.139,0.719,0.407,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_29,29,black,fragment,Non-Fiber,Blacks,0,0,0,0.138,0.918,0.361,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_30,30,black,fragment,Non-Fiber,Blacks,0,0,0,0.285,0.815,0.552,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_31,31,white,fragment,Non-Fiber,Whites,0,0,0,0.361,1.078,0.569,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_32,32,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.309,0.949,0.708,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_34,34,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.078,0.674,0.251,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_35,35,black,fragment,Non-Fiber,Blacks,0,"rubbery texture, bounces back, tears apart easily.",0,0.142,0.638,0.424,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_38,38,pink,fragment,Non-Fiber,Reds,0,0,0,0.373,1.095,0.545,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_39,39,white,fragment,Non-Fiber,Whites,0,0,0,0.4,1.765,0.695,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_40,40,pink,fragment,Non-Fiber,Reds,0,0,0,4.229,3.054,2.053,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_41,41,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.192,0.69,0.46,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_42,42,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.313,1.019,0.439,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_43,43,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.221,0.756,0.524,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_44,44,blue,fragment,Non-Fiber,Blues,0,0,0,0.318,0.849,0.559,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_45,45,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.348,1.506,0.37,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_46,46,gray,fragment,Non-Fiber,Blacks,0,shoot with FTIR,done,0.149,0.931,0.696,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_48,48,gray,fragment,Non-Fiber,Blacks,0,0,0,0.442,1.114,0.672,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_50,50,gray,fragment,Non-Fiber,Blacks,0,0,0,0.393,1.206,0.725,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_51,51,black,fragment,Non-Fiber,Blacks,0,0,0,0.421,1.475,0.563,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_52,52,gray,fragment,Non-Fiber,Blacks,0,0,0,0.518,1.381,0.71,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_53,53,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.338,0.882,0.657,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_1,1,black,fragment,Non-Fiber,Blacks,0,0,0,0.766,1.893,0.834,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_2,2,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.145,1.212,0.321,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_3,3,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.232,0.911,0.399,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_4,4,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.148,0.769,0.304,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.388,0.964,0.64,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_7,7,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.216,0.658,0.482,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_8,8,black,fragment,Non-Fiber,Blacks,0,could make dents in the particle.,0,0.23,0.839,0.468,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_11,11,black,fragment,Non-Fiber,Blacks,0,0,0,0.219,0.691,0.481,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_12,12,black,TRWP,Non-Fiber,Blacks,0,"squishy, but still broke into pieces",done,0.16,0.698,0.383,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_13,13,black,TRWP,Non-Fiber,Blacks,0,broke into multiple pieces.,done,0.159,0.734,0.379,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_14,14,green,fragment,Non-Fiber,Greens,0,0,0,0.1,0.449,0.32,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_15,15,black,fragment,Non-Fiber,Blacks,0,0,0,0.348,1.262,0.538,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_16,16,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.452,1.143,0.738,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_17,17,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.389,1.265,0.625,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_18,18,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.191,0.697,0.413,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_20,20,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.116,0.539,0.333,11.485,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_22,22,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.305,0.995,0.798,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_23,23,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.139,0.72,0.33,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_24,24,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.28,0.998,0.539,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_25,25,black,TRWP,Non-Fiber,Blacks,0,multiple things on the slide,done,0.362,2.359,0.675,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_26,26,black,TRWP,Non-Fiber,Blacks,0,broke into multiple pieces.,done,0.267,1.034,0.397,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_27,27,black,fragment,Non-Fiber,Blacks,0,0,0,0.13,0.528,0.342,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_28,28,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.438,0.912,0.727,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_29,29,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.263,0.878,0.471,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_31,31,blue,fragment,Non-Fiber,Blues,0,0,0,0.237,1.321,0.472,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_32,32,clear,fragment,Non-Fiber,Transparent,0,0,0,0.473,1.022,0.729,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_33,33,red,fragment,Non-Fiber,Reds,0,0,0,0.126,0.533,0.342,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_34,34,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.234,0.854,0.52,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_35,35,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.117,0.52,0.406,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_36,36,black,fragment,Non-Fiber,Blacks,0,0,0,0.151,1.041,0.285,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_38,38,black,fragment,Non-Fiber,Blacks,0,could make dents in the particle.,0,0.178,1.062,0.266,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_41,41,black,fragment,Non-Fiber,Blacks,0,0,0,0.222,1.332,0.377,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_42,42,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.174,0.709,0.403,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_43,43,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.298,1.182,0.347,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_44,44,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.357,0.923,0.581,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_45,45,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.469,2.133,0.384,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_46,46,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.249,0.884,0.412,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_47,47,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.081,0.395,0.315,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_48,48,gray,fragment,Non-Fiber,Blacks,0,0,0,0.407,1.128,0.756,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_49,49,black,fragment,Non-Fiber,Blacks,0,0,0,0.132,1.399,0.27,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_50,50,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.167,0.591,0.429,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_51,51,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.056,0.509,0.196,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_53,53,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.14,0.588,0.365,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_54,54,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.219,1.047,0.414,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_55,55,yellow,fragment,Non-Fiber,Yellows,0,shoot with FTIR,done,2.089,1.947,1.719,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_57,57,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, emits a powdery form.",done,0.139,0.664,0.375,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.214,0.781,0.426,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_3,3,black,fragment,Non-Fiber,Blacks,0,could make dents in the particle.,0,0.168,0.653,0.401,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_4,4,black,fragment,Non-Fiber,Blacks,0,0,0,0.164,0.911,0.383,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_6,6,green,fragment,Non-Fiber,Greens,0,0,0,0.523,3.009,0.793,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_7,7,pink,fragment,Non-Fiber,Reds,0,0,0,0.427,1.96,0.781,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_8,8,white,foam,Non-Fiber,Whites,0,could make dents in the particle.,0,0.473,1.379,0.632,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_9,9,gray,fragment,Non-Fiber,Blacks,0,0,0,0.524,1.934,0.864,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_10,10,green,fragment,Non-Fiber,Greens,0,peeling in layers; paint?,done,2.011,2.216,1.392,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_11,11,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.365,0.925,0.663,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_12,12,black,fragment,Non-Fiber,Blacks,0,0,0,0.207,0.754,0.526,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_13,13,black,fragment,Non-Fiber,Blacks,0,0,0,0.089,0.865,0.204,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_14,14,black,fragment,Non-Fiber,Blacks,0,0,0,0.331,0.853,0.687,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_15,15,blue,fragment,Non-Fiber,Blues,0,0,0,0.295,0.831,0.61,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_16,16,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.281,1.275,0.479,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_17,17,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.181,0.714,0.303,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_18,18,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.196,0.732,0.411,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_19,19,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.637,1.207,0.815,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_20,20,black,fragment,Non-Fiber,Blacks,0,0,0,0.1,0.532,0.355,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_21,21,gray,fragment,Non-Fiber,Blacks,0,0,0,0.929,1.686,0.952,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_22,22,black,fragment,Non-Fiber,Blacks,0,0,0,0.255,0.893,0.514,0,All
SAD,2,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_24,24,black,fragment,Non-Fiber,Blacks,0,could make dents in the particle.,0,0.116,0.634,0.399,0,All
